,policyID
13621,480995
13622,371480
13623,280322
13624,477006
13625,722787
13626,395313
13627,653837
13628,153680
13629,862476
13630,406220
13631,580081
13632,927588
13633,681440
13634,723174
13635,741533
13636,778733
13637,524343
13638,985682
13639,691082
13640,633782
13641,540780
13642,249101
13643,225481
13644,592269
13645,457977
13646,297930
13647,668171
13648,167722
13649,546615
13650,617043
13651,105403
13652,832834
13653,734045
13654,353447
13655,880126
13656,388804
13657,442901
13658,431701
13659,161653
13660,133221
13661,859368
13662,203679
13663,753497
13664,760662
13665,586083
13666,270423
13667,506106
13668,375288
13669,587384
13670,533312
13671,936718
13672,837575
13673,488890
13674,786466
13675,311901
13676,331042
13677,675140
13678,511690
13679,978249
13680,317561
13681,296758
13682,217696
13683,658586
13684,942472
13685,656199
13686,349836
13687,903812
13688,766354
13689,268456
13690,219058
13691,236262
13692,393530
13693,492688
13694,447780
13695,456413
13696,498376
13697,535493
13698,491551
13699,625001
13700,814398
13701,118973
13702,535537
13703,766191
13704,365806
13705,900985
13706,740026
13707,991176
13708,266756
13709,743146
13710,504650
13711,251234
13712,613993
13713,724711
13714,549789
13715,296785
13716,903140
13717,640946
13718,425440
13719,634057
13720,906338
13721,100464
13722,380868
13723,656281
13724,233629
13725,485037
13726,379640
13727,473100
13728,543609
13729,778499
13730,289460
13731,611992
13732,315683
13733,135148
13734,626539
13735,956018
13736,937228
13737,763334
13738,190144
13739,688409
13740,447392
13741,177093
13742,419916
13743,284067
13744,430856
13745,311518
13746,176385
13747,422711
13748,872187
13749,790686
13750,311369
13751,243068
13752,107399
13753,835003
13754,789223
13755,631277
13756,521194
13757,663006
13758,665519
13759,239921
13760,566688
13761,170763
13762,463866
13763,852246
13764,896034
13765,576178
13766,381210
13767,962424
13768,206812
13769,948468
13770,891889
13771,286003
13772,710458
13773,685236
13774,764040
13775,597185
13776,352345
13777,912166
13778,452879
13779,452480
13780,797015
13781,784544
13782,636674
13783,783883
13784,514021
13785,962970
13786,771587
13787,528360
13788,225261
13789,487642
13790,621877
13791,744955
13792,291494
13793,915772
13794,805734
13795,839429
13796,788121
13797,371306
13798,520541
13799,998601
13800,885170
13801,885050
13802,858545
13803,144843
13804,527522
13805,509487
13806,905405
13807,111205
13808,504753
13809,999101
13810,949004
13811,830406
13812,137698
13813,422845
13814,323708
13815,283105
13816,605466
13817,899347
13818,531098
13819,355459
13820,198929
13821,681085
13822,634861
13823,182099
13824,177623
13825,226601
13826,996920
13827,460393
13828,444847
13829,722412
13830,425212
13831,648555
13832,601372
13833,180391
13834,464755
13835,467196
13836,957846
13837,370587
13838,354141
13839,441414
13840,105096
13841,298860
13842,164928
13843,906023
13844,612520
13845,740798
13846,444827
13847,993782
13848,140912
13849,332372
13850,751954
13851,377944
13852,332408
13853,743019
13854,496545
13855,565006
13856,757310
13857,851372
13858,443272
13859,885154
13860,880225
13861,442483
13862,116951
13863,108039
13864,140247
13865,573417
13866,432755
13867,954389
13868,340119
13869,778747
13870,448014
13871,671653
13872,400498
13873,507017
13874,751330
13875,184240
13876,988172
13877,906988
13878,922181
13879,144960
13880,180978
13881,408501
13882,320049
13883,881700
13884,914361
13885,795121
13886,940508
13887,732041
13888,360021
13889,947112
13890,274576
13891,494512
13892,674316
13893,103504
13894,288063
13895,715719
13896,980168
13897,592585
13898,525136
13899,674736
13900,408341
13901,767942
13902,448485
13903,981772
13904,292168
13905,566682
13906,852434
13907,548818
13908,954633
13909,788887
13910,141697
13911,325664
13912,571590
13913,676385
13914,609779
13915,736570
13916,823765
13917,214737
13918,423564
13919,604472
13920,631782
13921,284886
13922,306862
13923,757438
13924,133803
13925,422352
13926,158546
13927,575118
13928,345449
13929,717633
13930,559728
13931,500221
13932,645135
13933,282810
13934,856432
13935,301726
13936,288829
13937,458231
13938,341236
13939,262691
13940,715227
13941,255270
13942,518365
13943,948831
13944,822186
13945,481133
13946,431499
13947,766512
13948,768656
13949,120640
13950,146162
13951,632027
13952,160588
13953,670414
13954,478490
13955,928936
13956,538633
13957,427039
13958,132407
13959,291793
13960,946825
13961,802860
13962,268010
13963,893339
13964,210700
13965,406502
13966,652345
13967,412869
13968,346378
13969,808724
13970,258375
13971,965957
13972,409376
13973,479963
13974,302518
13975,642549
13976,886344
13977,403682
13978,716213
13979,166993
13980,523070
13981,429979
13982,895877
13983,287057
13984,237397
13985,921860
13986,962611
13987,871397
13988,941631
13989,733329
13990,286634
13991,778817
13992,252215
13993,571072
13994,535044
13995,948892
13996,531497
13997,404051
13998,281455
13999,703848
14000,970915
14001,541641
14002,695061
14003,251435
14004,846876
14005,220110
14006,735005
14007,389788
14008,226095
14009,184552
14010,879833
14011,861885
14012,659281
14013,528197
14014,719427
14015,167110
14016,177205
14017,185065
14018,655627
14019,759096
14020,444909
14021,870349
14022,485599
14023,100935
14024,163183
14025,474799
14026,836928
14027,761276
14028,906473
14029,635618
14030,178688
14031,464808
14032,993980
14033,997801
14034,282380
14035,729367
14036,850203
14037,243534
14038,242314
14039,312434
14040,217989
14041,296364
14042,413601
14043,534038
14044,115369
14045,471348
14046,377855
14047,667365
14048,606496
14049,175693
14050,170098
14051,220192
14052,797681
14053,760942
14054,948662
14055,589775
14056,600086
14057,596774
14058,646729
14059,740474
14060,952514
14061,968975
14062,589559
14063,337629
14064,105959
14065,454844
14066,118650
14067,464934
14068,752885
14069,299530
14070,416422
14071,551641
14072,654256
14073,319829
14074,316840
14075,813649
14076,325593
14077,417558
14078,350141
14079,126801
14080,342157
14081,727778
14082,144650
14083,585972
14084,890655
14085,354904
14086,212645
14087,344843
14088,510555
14089,989216
14090,833366
14091,150529
14092,516159
14093,568379
14094,328079
14095,480104
14096,166901
14097,140878
14098,959979
14099,471134
14100,317458
14101,317573
14102,340585
14103,861335
14104,606407
14105,622266
14106,889871
14107,277433
14108,396412
14109,497634
14110,680428
14111,834606
14112,441095
14113,711693
14114,547250
14115,544196
14116,389075
14117,592897
14118,221596
14119,273293
14120,601173
14121,249624
14122,783355
14123,652862
14124,685000
14125,725389
14126,611710
14127,292839
14128,937265
14129,928853
14130,312265
14131,125120
14132,904476
14133,734174
14134,847321
14135,990375
14136,781841
14137,441593
14138,883758
14139,897298
14140,301236
14141,593215
14142,798592
14143,576598
14144,229818
14145,167349
14146,760538
14147,748607
14148,134323
14149,773939
14150,901758
14151,620876
14152,136895
14153,191405
14154,275442
14155,967898
14156,306765
14157,401745
14158,254951
14159,757404
14160,901862
14161,404190
14162,624079
14163,895765
14164,783752
14165,832051
14166,973243
14167,165369
14168,216097
14169,864929
14170,943408
14171,226572
14172,371476
14173,456957
14174,631497
14175,688157
14176,905803
14177,695021
14178,359758
14179,547602
14180,585097
14181,458367
14182,343028
14183,373664
14184,623790
14185,620035
14186,453042
14187,942374
14188,495479
14189,561063
14190,922468
14191,103830
14192,618662
14193,319034
14194,702478
14195,655512
14196,195309
14197,664398
14198,172195
14199,332025
14200,706611
14201,824990
14202,251263
14203,591260
14204,566340
14205,782328
14206,573145
14207,283954
14208,869163
14209,875590
14210,970237
14211,647178
14212,656772
14213,315858
14214,670764
14215,959349
14216,262266
14217,521383
14218,205050
14219,619948
14220,948767
14221,713592
14222,901076
14223,262764
14224,462000
14225,866997
14226,139949
14227,516788
14228,142324
14229,324279
14230,941393
14231,870525
14232,687407
14233,232867
14234,777333
14235,293124
14236,410426
14237,405200
14238,190942
14239,449889
14240,664294
14241,965757
14242,221857
14243,910600
14244,465837
14245,574347
14246,934252
14247,191049
14248,256774
14249,716391
14250,873171
14251,388161
14252,202997
14253,770807
14254,621687
14255,782564
14256,782631
14257,918393
14258,371630
14259,186202
14260,204281
14261,171651
14262,545073
14263,334128
14264,677772
14265,588452
14266,520427
14267,292391
14268,673149
14269,140654
14270,545391
14271,993274
14272,268244
14273,967587
14274,445754
14275,225708
14276,657445
14277,370843
14278,298459
14279,108445
14280,617003
14281,763437
14282,885697
14283,465114
14284,952724
14285,719829
14286,841457
14287,409940
14288,561037
14289,190246
14290,326957
14291,407242
14292,746807
14293,278382
14294,915069
14295,370308
14296,302729
14297,351990
14298,162292
14299,938419
14300,219122
14301,700401
14302,730456
14303,354672
14304,845956
14305,246109
14306,440573
14307,938167
14308,877809
14309,999833
14310,889938
14311,883339
14312,134275
14313,333868
14314,963842
14315,566401
14316,641346
14317,805565
14318,486137
14319,786777
14320,305995
14321,886814
14322,243469
14323,112796
14324,553518
14325,719390
14326,616486
14327,544678
14328,253889
14329,536230
14330,532221
14331,205316
14332,529895
14333,342251
14334,422229
14335,287539
14336,984223
14337,953431
14338,930731
14339,565419
14340,924463
14341,671658
14342,208891
14343,495279
14344,162184
14345,970991
14346,767160
14347,534267
14348,219612
14349,683628
14350,768365
14351,280260
14352,371405
14353,187119
14354,308589
14355,518901
14356,405169
14357,640618
14358,330107
14359,874024
14360,570165
14361,106150
14362,436316
14363,371638
14364,830054
14365,863625
14366,189995
14367,840561
14368,618759
14369,903686
14370,743968
14371,120613
14372,179091
14373,922592
14374,227287
14375,752416
14376,592029
14377,750901
14378,473774
14379,651604
14380,408650
14381,993561
14382,510125
14383,342118
14384,417192
14385,611900
14386,480635
14387,166293
14388,134587
14389,272933
14390,738899
14391,901558
14392,551881
14393,221907
14394,341636
14395,614837
14396,484970
14397,925186
14398,184509
14399,533781
14400,611286
14401,870685
14402,548402
14403,374077
14404,463009
14405,679546
14406,483783
14407,590210
14408,795912
14409,481963
14410,202207
14411,361013
14412,682729
14413,278341
14414,330822
14415,893466
14416,437771
14417,643355
14418,825705
14419,591390
14420,593951
14421,461397
14422,600251
14423,779613
14424,125067
14425,912957
14426,925385
14427,179716
14428,186701
14429,772391
14430,825031
14431,401844
14432,126166
14433,409645
14434,692603
14435,559787
14436,247690
14437,975806
14438,665052
14439,794984
14440,206849
14441,499950
14442,382691
14443,308563
14444,956694
14445,280282
14446,127991
14447,907626
14448,281722
14449,968655
14450,580825
14451,165039
14452,526344
14453,510022
14454,186496
14455,235313
14456,526263
14457,471064
14458,772944
14459,590574
14460,819477
14461,869848
14462,845586
14463,501884
14464,808988
14465,443413
14466,290465
14467,757738
14468,936904
14469,770563
14470,119455
14471,780597
14472,347396
14473,862238
14474,664731
14475,543122
14476,430036
14477,835063
14478,153511
14479,143631
14480,211979
14481,997162
14482,842262
14483,395163
14484,923353
14485,214062
14486,604146
14487,778796
14488,897216
14489,754191
14490,419159
14491,304142
14492,713045
14493,890471
14494,177058
14495,416310
14496,727890
14497,326394
14498,263569
14499,835974
14500,521998
14501,478122
14502,166260
14503,458070
14504,280721
14505,372460
14506,206804
14507,552994
14508,691655
14509,849264
14510,851996
14511,889791
14512,187079
14513,853463
14514,468843
14515,866528
14516,924260
14517,848311
14518,845772
14519,151731
14520,523668
14521,648956
14522,406643
14523,178483
14524,631538
14525,871428
14526,524209
14527,344284
14528,658848
14529,226532
14530,331991
14531,888242
14532,513832
14533,906891
14534,859118
14535,392953
14536,624110
14537,714596
14538,770619
14539,969879
14540,158327
14541,919420
14542,462382
14543,689185
14544,711961
14545,653091
14546,181111
14547,623888
14548,658221
14549,825970
14550,210347
14551,423468
14552,208408
14553,310881
14554,464965
14555,731645
14556,108217
14557,243955
14558,266132
14559,864126
14560,403790
14561,627904
14562,401257
14563,108833
14564,798325
14565,522766
14566,360088
14567,583145
14568,157451
14569,211336
14570,292667
14571,924960
14572,971289
14573,759159
14574,105678
14575,889231
14576,576289
14577,430411
14578,697710
14579,760185
14580,979632
14581,386974
14582,918079
14583,933779
14584,708052
14585,581303
14586,423039
14587,459669
14588,747807
14589,606443
14590,424915
14591,739754
14592,962116
14593,216645
14594,835073
14595,270837
14596,245111
14597,368902
14598,940962
14599,523793
14600,238347
14601,430229
14602,846942
14603,744934
14604,174051
14605,987877
14606,487775
14607,662271
14608,783875
14609,850029
14610,479775
14611,489209
14612,538749
14613,650912
14614,144595
14615,418196
14616,243278
14617,570857
14618,927689
14619,510798
14620,587911
14621,231029
14622,181660
14623,638506
14624,313650
14625,247083
14626,396640
14627,671886
14628,944545
14629,460873
14630,844874
14631,396689
14632,743509
14633,194367
14634,666936
14635,468436
14636,290488
14637,501495
14638,886963
14639,822857
14640,814973
14641,304274
14642,403630
14643,121889
14644,323666
14645,629311
14646,681125
14647,343136
14648,141700
14649,416166
14650,115730
14651,503830
14652,436479
14653,912600
14654,443204
14655,685802
14656,484117
14657,181625
14658,331165
14659,205687
14660,539033
14661,762614
14662,705309
14663,912416
14664,364372
14665,807092
14666,344081
14667,395130
14668,619358
14669,939058
14670,160171
14671,925122
14672,331584
14673,159876
14674,870314
14675,293109
14676,630447
14677,936531
14678,946472
14679,284513
14680,232980
14681,833328
14682,262684
14683,662257
14684,584347
14685,750491
14686,689197
14687,349674
14688,120565
14689,196036
14690,326775
14691,166816
14692,496290
14693,943899
14694,148196
14695,459191
14696,777023
14697,749769
14698,444552
14699,848357
14700,496977
14701,971840
14702,429221
14703,381443
14704,886313
14705,215232
14706,656717
14707,426798
14708,403077
14709,487025
14710,114354
14711,759213
14712,891616
14713,864434
14714,579122
14715,926748
14716,806354
14717,686171
14718,759675
14719,628439
14720,899165
14721,105985
14722,972187
14723,871521
14724,538435
14725,820508
14726,700289
14727,400823
14728,900882
14729,778462
14730,402065
14731,162171
14732,412288
14733,757531
14734,659715
14735,252676
14736,787440
14737,955915
14738,463093
14739,981016
14740,881895
14741,608242
14742,365461
14743,998818
14744,756358
14745,502255
14746,996295
14747,163901
14748,518169
14749,559383
14750,669377
